UMAP1,UMAP2
10.547926,3.226312
12.490782,3.0251591
12.249686,4.8491073
6.340797,2.93348
12.805721,5.2026267
8.66725,7.33575
8.954963,1.8501897
12.380831,2.3081858
8.340808,0.87367904
7.2183723,3.212924
6.386251,5.752824
8.025833,1.7559843
10.224281,5.053042
11.902614,3.4698925
9.49926,0.7078717
8.673043,6.763708
12.18804,2.3039002
6.7496533,1.8609098
10.931724,5.050154
11.533628,3.3777773
12.344631,2.656663
5.486218,2.736124
7.848503,7.578972
9.756301,0.97463936
6.311655,5.4936666
7.4357266,3.0795918
4.7831697,2.5525324
6.8315716,4.4800587
8.410696,4.4610505
7.8969007,1.6093932
7.94991,5.865536
8.652239,0.107089646
6.55199,3.259948
8.543368,0.20050779
7.534017,6.297532
7.896915,1.0388551
8.435795,1.3536342
8.78349,1.8483124
6.0455203,5.9586835
8.940492,0.5904221
6.816917,5.480967
8.196388,1.6968254
9.965364,4.504498
7.417624,6.198067
5.3210735,2.178469
11.3467045,2.187789
7.207396,2.4675138
8.581801,7.8735137
8.699947,1.8342395
7.9759245,0.73325354
10.854196,4.8380933
7.9932566,3.0301223
9.285422,2.277365
12.747607,3.30963
6.7977657,3.9316773
4.3483963,2.3928306
7.124075,6.2086987
7.5620174,4.6744876
6.9923067,1.8105899
9.890556,7.3404193
8.020269,7.37966
12.831061,5.23386
7.949203,0.27764338
10.134394,3.430539
12.435227,2.8653047
10.755824,1.5061361
9.168003,2.1777143
11.444396,3.4520066
11.564782,3.6268165
9.255044,0.55749595
8.515957,5.770064
10.523751,3.8413212
10.0152025,6.8146214
12.306664,3.7314322
7.9066343,7.6143365
8.781014,7.3692007
10.896499,1.6743597
6.4264474,2.1342304
6.1282277,2.6824937
9.223937,1.9983615
6.642906,0.44982186
7.9745426,1.8513255
11.9802265,3.2440817
10.338513,3.6186228
9.107376,0.5231281
6.325296,6.1668983
9.015632,2.9168744
6.9967804,4.0499864
9.016851,1.4584646
8.227024,2.8963697
12.460918,4.307515
6.488917,1.1507944
7.7303314,6.8055677
6.750133,4.4888945
7.249175,0.5949701
8.000469,1.5656264
7.7736263,3.1611245
6.5359097,4.9862785
9.050129,0.93927133
5.813365,3.0149555
8.609992,3.5474858
10.861691,5.1887174
8.06317,0.74094
11.809056,4.291586
8.472524,5.409717
9.391543,1.7057472
7.5007563,6.4743733
8.449693,2.5609355
5.882648,2.2498083
9.958301,7.2310004
8.641656,5.6200366
7.7231407,6.554271
9.236017,0.8775921
5.994029,4.566596
8.5489855,1.3686802
10.754806,3.7748258
8.328195,2.5603683
11.932952,2.2814565
6.999408,5.4083266
9.775217,6.144348
9.058377,7.341248
9.195662,0.2948019
8.23174,1.7422636
6.8433743,5.87614
8.5655985,6.5950456
4.9581575,2.932297
9.939675,2.0110817
8.377706,2.4004247
6.9503655,1.5619363
7.8088794,5.294777
9.066018,5.66765
10.361809,6.591638
9.880402,6.2477984
10.915616,4.9150305
6.325477,2.388526
8.027414,4.821383
8.559004,7.3756166
9.824487,3.1682417
9.32348,6.339623
8.340222,5.0342436
12.269232,4.6172996
9.243637,0.6981557
6.88137,1.5941399
7.560409,5.479816
8.576133,1.1267605
6.793227,7.304038
8.524128,1.664761
12.215662,2.8103423
8.589478,7.1308293
11.7494,4.2493873
7.953353,2.963163
11.478056,2.778384
8.614024,5.673301
11.346947,5.015951
9.950655,7.06246
11.936644,2.5448184
8.28626,5.893261
9.514644,3.2850025
7.8796444,5.7223535
10.603688,1.9666255
6.066687,3.1529837
12.515593,3.679316
6.224365,2.7263858
9.822397,1.0923797
10.441557,3.850374
7.978801,0.6786339
6.2329087,2.4068098
6.7693753,5.6794667
9.447287,1.8239741
12.83023,5.2483883
8.550542,7.46217
7.0808764,5.621102
12.47392,2.244176
8.5755825,6.707244
7.151221,1.0286192
9.212921,1.8533162
9.61379,0.9611863
8.696267,6.2548914
6.459208,4.004284
7.969547,2.0533395
5.3916826,3.189801
7.79209,4.741622
6.7003584,1.3302121
5.190252,2.4313025
9.878975,3.1595795
8.075668,5.582558
11.398031,5.0949655
4.450699,3.216663
9.756157,3.1476672
6.7856064,1.6279639
8.850318,0.60552293
10.904784,2.8258271
6.6091557,3.1590502
6.995118,5.846626
6.331705,6.010271
8.545361,8.025586
8.556316,6.008233
10.65521,3.6718318
5.3313465,2.7108092
7.1020007,5.943078
7.083322,6.358454
8.664206,5.530744
9.265472,4.1591077
7.6678314,6.848395
9.843865,3.6869655
5.8032618,3.0046608
7.988064,5.019931
7.4134684,1.3646872
9.145276,7.0583167
8.652543,7.2298512
9.715816,1.5912168
7.800292,7.6118364
7.954839,6.0230975
7.909153,6.5736237
8.102667,2.8312852
9.975564,7.024013
8.991799,7.7151036
8.406247,0.62284434
7.840475,0.4819391
7.0340195,1.1743374
6.1477394,5.542609
10.977049,3.6447573
7.127219,1.0116059
8.51046,0.01656717
9.462826,2.4965875
6.3174305,1.3031671
8.72328,7.6151667
8.170712,0.18134816
6.5143986,4.436574
8.281007,3.0184412
7.188351,6.0559916
9.484172,6.514127
7.525,6.6760397
8.208442,4.0421376
8.165735,1.3664535
7.8521724,2.8219547
10.718952,3.371341
9.205392,5.919981
6.871443,1.7382753
9.248157,5.1639647
11.720176,3.1786115
9.069818,0.08662428
9.26088,2.664376
10.476494,4.6342306
8.237475,5.073122
8.123567,5.923313
7.9261227,5.736468
8.618813,0.71255845
9.554474,1.3253092
7.924709,5.83786
7.941395,0.4612363
6.328726,5.295778
8.142819,2.7099674
9.017242,1.239958
9.793322,4.9082956
7.743533,4.0749216
8.666698,7.990505
9.985346,2.7091389
7.9022956,7.0468245
9.711807,3.5941665
9.445877,3.111243
8.800795,3.4744065
8.967302,2.564859
7.2042236,3.206042
8.92744,5.9852276
8.711994,3.73761
10.197731,2.325698
12.519044,3.150721
7.970265,0.75485945
11.188804,4.551677
6.723909,3.8540611
7.8595657,3.51521
8.435026,0.046920985
7.6250644,4.4211173
9.01666,4.1445713
8.454369,4.1428776
7.866978,2.916597
6.83513,3.6508262
7.7291584,1.7323811
7.5786877,4.042594
9.47744,1.2851212
11.632246,3.395219
9.419063,4.5432715
8.370491,4.048336
8.783465,3.388567
10.143551,2.9710348
7.483619,1.1982467
11.837319,4.377175
5.9078393,2.22415
9.807539,6.1802483
8.101925,1.8044263
7.7961636,3.0720816
8.505161,4.5701957
9.833366,2.9566085
8.298214,7.9494567
6.7589326,1.7748569
9.904969,7.4147887
8.767692,0.8979553
12.415685,3.839937
11.345095,3.0093102
8.542642,0.44361523
8.694666,3.5473504
9.102045,7.944875
11.6162195,4.802349
4.6403217,3.1237886
8.375508,7.6778874
6.2058964,3.1962528
9.887929,6.0530257
11.32875,3.649978
12.889944,3.5507455
9.701914,4.7485437
8.121536,7.316951
4.886376,2.5683503
6.6588745,4.4480457
8.085211,3.9698114
10.094427,4.6433616
8.135275,2.019183
8.559131,6.762412
10.306598,2.7009048
8.239379,8.091474
7.749716,4.6318703
6.733099,0.4267343
7.5818048,4.0910006
4.712928,2.5145333
8.106924,0.2897319
9.990414,7.421255
11.861288,3.2799554
6.480251,5.8646274
8.599931,1.5328927
9.204863,7.159052
9.216114,6.18124
8.43082,7.6680074
7.9716053,7.5580635
7.477648,2.064224
8.770484,1.6233383
11.501278,3.3207932
6.8279605,1.3944994
8.505829,2.7289798
7.633947,1.6104467
12.873719,3.4309928
7.7259855,3.5437872
8.745279,6.8839192
8.540997,3.4592545
6.6399956,6.255456
9.127655,3.7587345
5.711303,2.4843554
12.442242,2.7187588
10.6080475,4.5094967
10.247524,6.8370867
7.5918865,4.707617
7.215294,4.0369277
8.627313,6.4937057
8.327316,0.9043466
8.653768,3.5777435
6.211099,2.3819818
9.020434,0.29715735
10.1454525,3.3033984
6.7749605,5.7891545
12.088258,2.0227127
9.953949,7.158744
9.279852,2.4645765
6.5454283,5.5052853
9.782377,1.2439709
7.579954,2.136826
7.728763,2.089293
9.404561,6.894765
9.116044,7.1258116
8.666053,7.288651
8.005507,2.823509
9.707919,4.440016
11.4844885,2.7406862
11.888385,3.491185
8.047825,5.4919047
12.29457,3.5062697
8.209581,6.521321
6.982497,5.817881
10.797085,3.5323312
9.862097,4.348962
12.628643,4.111092
8.728099,2.7358603
11.811851,3.1839662
10.130191,1.2548487
7.2858496,1.3662034
8.761413,2.1525621
12.4830265,2.4410486
5.7299557,1.9836729
9.342793,0.9155625
12.004031,4.6465106
8.080236,6.437115
8.65019,0.5908441
8.858231,6.729379
8.760448,1.3216734
6.590502,2.0396297
5.668919,1.9037483
8.193768,4.944898
12.300825,2.1238477
8.210163,1.4101768
4.579713,3.2317715
5.9803047,3.1082358
11.807438,3.7776647
8.274413,7.6162744
7.2405214,3.8625073
12.634253,4.7589517
9.695817,3.6481118
9.205388,0.28139237
12.072556,3.6134012
5.303577,2.9101253
6.1983447,6.143789
8.049816,3.0072043
5.9871087,6.009701
9.594758,7.198247
11.265626,3.8377533
7.608471,4.3989477
7.4157767,6.426867
4.9888287,2.9567418
8.057631,4.4209204
8.55222,6.8453884
6.2162404,3.0346532
7.779905,7.4290757
6.6493325,0.4226172
10.804268,4.2433653
11.174702,2.0587354
12.427837,4.8773346
9.873253,6.0423203
6.8082643,5.7563686
6.885,0.44923234
7.933059,6.6096177
8.2125845,3.2234428
11.527281,2.7382476
8.606853,8.119632
8.286653,0.3545547
7.920459,5.1287527
9.429974,6.4345493
12.594846,4.5797358
7.2953124,5.8108807
9.110951,6.6948485
5.143363,2.4253228
6.582136,5.465097
8.144099,7.327161
13.229672,3.1986253
9.916261,1.51703
11.331557,1.7632966
12.192976,2.1345716
8.508747,5.476109
6.5438814,5.6263676
12.449591,2.4284766
9.62236,4.691649
9.609652,3.3337479
8.8919,2.7061663
12.076593,2.162993
6.7778597,4.823485
6.3775287,4.9863687
8.056649,0.8990068
10.808738,1.6893966
6.8813763,1.8559847
4.49081,2.506403
9.965599,7.1792374
5.1660438,3.0272205
8.3651285,2.8208494
12.528004,4.9087367
8.921927,1.5773079
8.525979,6.748035
11.447416,3.830507
8.441214,5.757037
11.363811,3.4028854
8.825616,5.4288025
9.1099415,0.6176655
8.03783,6.8846154
8.031785,2.471874
5.2610445,2.8967347
8.09736,7.12799
8.86121,0.5188581
11.694454,2.9101999
5.86369,2.350197
9.38098,3.6716805
8.340929,0.23150048
6.3694677,1.6758972
8.332267,0.3507007
12.3326235,4.6050806
8.104339,2.1819065
11.813993,3.5591397
6.78977,6.321693
11.267882,3.5491986
11.618241,2.7479248
12.841145,5.238417
9.1716,5.0087924
10.384874,3.8081121
10.709804,3.377517
12.64995,4.664944
11.63125,3.1365778
8.915263,8.01406
9.206342,6.636161
7.1934314,7.0566034
9.404656,1.2182636
9.268125,1.9437926
5.6623225,2.8029842
8.169132,1.4499018
9.220715,2.0432408
8.8915825,5.7721195
11.800618,4.5820603
11.719034,2.7045147
8.096723,3.6254141
6.2824345,5.886739
10.706277,4.806733
6.4196153,2.6692057
8.574685,7.9882765
12.003554,4.4717903
9.836437,6.9016066
6.6099987,4.954784
12.784584,3.6472821
6.7632904,1.8774437
11.021705,2.7427876
7.6766577,7.0750203
10.165026,3.518031
8.216179,6.6919103
8.207053,7.370817
8.637888,0.9866612
7.6451735,5.487726
7.925483,1.2209603
7.9852543,6.037879
10.309679,4.108178
8.023906,1.6636143
9.421267,6.598926
7.525609,7.28947
8.491585,0.32422277
9.506977,1.7250454
11.829429,4.3920803
7.1391263,3.858998
8.665966,6.4450526
9.170474,3.086099
9.191556,2.0009897
6.863009,2.927347
8.793504,7.0524216
8.860196,2.9390051
7.908278,1.658136
7.2402277,6.5115685
8.191554,0.5762936
7.0121694,2.1796165
8.190273,5.4500604
8.876271,1.749969
12.926918,3.814764
7.354086,6.7416887
8.137075,4.227028
9.259696,0.29567638
7.83826,7.1713734
12.043052,3.3089802
10.071705,2.703826
6.4824533,6.9985404
9.509203,3.3468292
10.918341,3.7940361
11.09348,3.495412
9.476439,1.4870083
5.1857395,3.337862
6.4692116,6.015302
8.362475,7.5391345
7.728851,7.195476
10.274569,4.163396
12.057167,3.8593347
9.501164,2.0145164
11.606549,2.8669035
11.626908,3.1831312
8.314985,2.2134662
6.198023,3.6406493
4.3336344,2.5963213
10.898993,4.1261387
8.902033,5.0925493
6.9616323,1.6726398
9.766376,0.8668838
6.3799815,1.2382108
11.557479,4.674302
10.639516,3.391016
8.3348055,5.119712
8.778849,6.886231
8.519373,3.5701535
9.064041,4.257582
9.01238,0.37268522
11.676943,2.9686148
6.2844863,5.3213534
7.949632,2.573714
6.506535,2.4849586
7.692382,3.0297132
12.369922,3.7552452
9.011148,6.1356363
11.030116,4.725348
4.511644,3.2244627
6.4094567,5.912628
8.665503,7.573697
8.171961,3.704645
8.471311,0.50095576
7.40996,2.5895417
7.742954,8.247897
5.273697,2.6475596
6.072955,2.7492008
6.4249415,1.1101294
5.7318854,3.4105525
8.661834,2.2562175
9.053755,6.6450944
9.918368,6.094388
4.6443486,2.5450823
11.675249,2.4704247
4.4159856,2.2868664
8.798707,7.3911114
11.148963,3.3483987
6.4841413,2.1136582
9.143869,3.8863673
10.345451,2.7612698
8.569191,2.7720523
8.1620655,2.0574887
9.833272,2.1566703
8.877556,8.022442
11.496408,4.689909
8.980981,1.7221183
8.8478,1.5050044
10.749902,3.8489068
7.0417776,5.446777
9.460755,3.6737883
7.807895,2.9088953
6.2448535,1.4363906
8.800227,7.289392
7.2444077,4.758748
8.058958,6.83712
9.403144,6.0952826
8.3762455,3.665056
9.631223,0.6815266
8.223131,7.7558565
8.985515,7.7611756
7.626194,7.2446513
9.101926,3.1509645
8.129592,7.0648193
8.87306,7.4186425
6.3925605,5.1890287
9.074884,2.3591273
7.813659,1.1166829
12.613408,4.638451
6.3604784,5.0671463
6.7554913,0.45230132
5.599319,2.823401
8.453918,5.943058
9.390822,6.6899323
8.998494,0.14675313
9.1856985,3.388903
7.482934,4.6790943
12.9684305,2.9043982
12.116033,3.563855
4.3433213,2.8393955
12.474999,2.7104197
9.140542,6.6027484
8.157557,0.164121
8.6766205,3.9295495
12.365228,3.7135854
8.403689,2.9342546
8.042317,7.348116
8.790685,1.1396904
9.438136,3.6108837
8.279675,2.157312
9.457409,1.6727222
5.7442737,3.1744123
11.512823,3.5389552
8.648615,3.4092603
7.8019543,3.2878127
9.150684,3.8525574
5.9665756,2.3143423
5.2502437,2.6925633
9.679985,2.2203188
6.3649025,2.123501
10.746547,2.6410997
9.049982,6.564603
7.85313,2.82962
9.056394,7.020204
9.266358,4.40896
7.948737,2.33806
12.11463,2.4247696
8.731838,7.288071
8.770704,7.17688
6.9883213,1.4350008
12.01228,2.6490324
7.8048377,2.8418388
11.218455,3.5485935
7.720675,2.3187122
8.018286,0.81777656
4.608213,2.4231608
8.658383,6.6872306
9.710257,0.81753683
9.150533,0.41686928
7.239516,1.1918101
9.20355,4.090069
8.25804,6.9907746
11.161557,3.3053634
9.917876,3.383754
10.838355,3.199062
8.441015,6.5964975
8.55731,7.5914993
7.5717583,5.3361506
8.252669,4.303293
8.209172,7.284385
7.3768244,4.050479
13.106447,3.537968
8.057752,7.777656
5.9302053,2.7872746
7.040962,5.6443233
11.008552,3.6314642
7.3205795,5.63222
7.1254616,5.7700367
9.223585,1.4836277
9.038803,7.9799404
8.363754,4.8924036
12.124459,2.7571263
7.4346094,2.4217865
5.83811,3.4100928
6.4639215,5.918588
8.20932,7.6828513
6.534601,2.193673
10.6867285,1.8188137
9.307465,1.2914548
8.168578,2.3361447
7.8859906,6.689356
6.8722825,1.3735967
11.796375,1.7884616
9.237205,0.5234148
10.007002,3.0794525
8.630238,7.0993905
8.164439,2.9939163
8.143232,2.793064
11.350397,3.0493693
8.4761715,5.4237604
12.00356,1.7104028
12.212671,2.1588736
8.261457,6.941713
8.13241,7.582585
8.098748,6.9552546
5.75301,2.5248027
8.24993,7.648803
9.920036,2.4419622
11.460447,4.1484003
7.9575777,4.3505874
6.113825,4.6853685
11.474573,2.560214
8.663593,2.2140422
8.581125,7.682531
11.61091,3.725247
7.1673646,1.4590948
8.373299,7.3035865
6.6614285,0.43496683
5.776423,1.8964765
8.486875,5.926927
7.017312,6.8871803
8.192937,1.0019288
7.205848,2.1128442
7.6320167,0.5773971
8.421474,4.318204
10.179885,2.7214253
7.993356,2.1682732
8.885424,6.414926
11.962693,3.2873647
9.735667,3.0591848
6.849893,6.230283
6.8138447,1.8717633
8.643925,0.26895025
8.800347,2.3381972
8.476546,3.5353293
6.5792665,0.5353961
8.532904,6.3417096
11.818085,3.3866823
9.285058,3.1882014
8.205724,2.9550347
9.007745,2.4107175
8.085659,2.5260453
8.266824,4.972228
7.844908,7.4196596
8.521653,2.256779
11.705952,3.1839585
9.335098,4.5667324
12.322586,2.1548991
7.199621,4.8936276
8.132797,1.3508992
6.436924,6.180256
8.117486,6.5335603
12.22322,4.5912795
8.030912,6.4622335
6.628507,1.5535165
8.127201,7.3625674
7.9736376,6.4410863
4.0514283,2.3556485
10.5326185,1.7910928
7.486394,4.190882
7.4122357,6.8100905
9.016167,2.6247747
8.958187,0.4326605
7.2221417,3.109286
8.890854,3.2088442
6.254575,1.903772
8.189567,5.237878
7.958347,0.21554217
8.352962,7.138378
8.3251915,1.5069914
5.3909554,2.5985997
8.516262,7.309078
9.425425,1.6988326
10.273469,4.4098845
10.60252,3.9350147
9.147548,0.54132503
6.8794136,6.2316265
5.476099,2.745787
5.385284,3.143359
12.112088,2.3608572
8.916344,1.1944808
12.4644985,4.0594764
8.702191,6.658217
11.088558,2.4967241
7.8522806,6.662031
9.962101,7.2863884
5.236955,2.451559
8.942855,7.0515876
7.1256247,1.2975006
12.018959,4.539983
8.860687,3.699264
7.5957856,2.5408158
7.037016,1.4861428
8.7358885,6.783621
9.623942,7.09972
7.893331,2.978637
9.943808,2.7480924
6.6119843,5.823465
8.033923,4.928053
5.8605466,2.8569465
12.069036,2.1022031
10.763291,4.658041
12.267327,3.4467132
7.797824,3.6390297
6.4007435,5.6689644
11.994566,2.744277
7.9538302,6.913427
9.640924,1.8733071
6.4242864,5.589461
9.299331,0.7149791
12.269171,2.9869726
8.795798,7.880907
8.15235,3.0659566
7.7074986,6.8441663
9.81789,1.5470967
11.640185,2.4791903
6.2222304,6.342793
9.570286,6.4062543
7.6940527,1.9730153
9.130928,2.838739
6.4704432,1.2614871
12.430974,2.4283752
6.7322645,6.328114
6.3369155,2.084311
12.646488,3.3127828
9.483861,0.98821557
12.01933,4.198838
9.690165,7.13942
12.732748,4.333223
8.664888,0.09449125
8.566968,6.6945896
8.348954,1.5499923
10.354062,4.8857284
8.276532,6.1780944
10.116153,2.2725954
7.9328337,2.2451372
7.174345,6.204651
6.610708,5.6069345
5.962224,2.3718698
7.930802,2.9074109
12.454924,4.620682
11.949031,2.648623
4.624936,2.791845
10.057379,1.6894166
12.539116,4.233943
7.8696985,7.594071
9.059945,3.3033898
8.90955,1.5574845
6.557395,2.0972152
7.974227,1.3940896
8.284437,6.5590224
9.061845,7.6378837
8.516784,6.5896487
6.8989987,1.5481092
8.948717,1.3863021
8.600316,8.005345
7.9968057,6.431433
7.857072,7.2575345
8.503275,4.7627563
9.202394,3.918042
9.295527,2.1068869
8.229074,2.2999508
5.559799,2.6936936
8.39381,1.2087096
12.502388,2.1637979
8.082823,7.2325215
5.9428678,2.129132
8.955529,7.8592887
10.621959,3.8116865
7.535123,2.881905
12.542273,4.063135
12.737314,2.7912607
12.076941,2.2543218
8.678454,1.816471
12.804568,5.2207823
4.323737,2.4197216
8.373788,6.9873357
11.59814,2.4484684
9.991424,1.3035698
4.7529283,2.3355205
4.4192166,2.2391229
9.035812,0.53263927
9.85145,1.6807891
4.2380433,2.3179116
11.8631,5.108268
9.0100565,1.7323042
7.009806,5.795732
11.879149,2.7949283
8.714452,3.3002212
10.119686,5.257573
8.519461,3.527785
5.9693203,2.8359153
9.892831,6.294533
11.69555,3.3118715
12.442266,2.2473571
6.451853,5.556734
11.64334,4.945051
8.065774,2.1743333
9.132238,2.0760329
8.348828,6.9520245
6.9278913,6.24285
8.354678,0.9639778
11.645362,2.4869993
11.104403,4.8513913
7.933146,2.135966
4.6596236,3.0243974
7.9119735,1.1533868
6.9772205,5.496457
10.4482355,3.0015616
6.5439277,6.2831755
8.946203,6.759278
10.95451,4.6853075
7.174392,5.798889
7.1465845,3.9273708
8.453794,6.8137326
8.961599,6.690777
8.6805725,7.7076025
9.494104,0.5912716
8.674104,8.147407
8.654024,1.2437339
9.607927,0.6509093
10.324615,2.59663
8.019097,0.20420024
8.005723,2.6918037
4.6085167,2.8016987
8.373308,5.8765635
8.238647,4.785914
10.351979,2.8498867
9.125645,2.6536145
8.590432,2.9306476
6.6621737,2.0331805
7.6033034,4.0310516
8.036131,2.2362726
7.507032,1.4526426
9.404013,4.3289466
4.618682,2.7277112
9.936347,7.2837667
8.627044,2.312205
8.417629,7.2315803
6.3660245,1.2377071
9.007963,2.319564
13.138471,3.1219504
7.951669,0.49589148
11.597512,3.1696362
7.0392194,5.5751505
10.233985,3.364406
8.95971,3.6869512
9.534624,2.3801513
7.160429,4.233639
9.461531,0.47830728
8.927939,0.3586127
8.8649235,7.8628845
12.492831,4.2724705
12.061507,4.5062985
8.537669,4.4702
9.601105,1.3192699
12.275416,2.1812432
9.654697,2.776579
7.2669716,6.1267614
9.593327,1.6426244
8.575917,5.7915635
8.022949,3.8541303
9.236975,2.1416245
9.498103,0.54377264
10.101754,7.2462196
10.1938505,1.2790897
7.113046,5.9750752
9.701869,1.249212
9.186201,6.1033945
8.88433,4.575757
8.722691,3.9543607
8.581897,7.3618617
7.956411,3.0373793
9.3678875,2.160724
8.476241,7.4174404
9.958309,2.6267266
7.940257,3.6912596
8.473522,-0.060637485
9.223985,0.23194064
4.454306,2.595746
6.8774853,1.7738194
9.948458,7.3342447
6.753997,3.3746622
8.562495,2.5155735
8.049754,1.4455928
9.5075035,7.2405195
8.332677,7.4494824
9.639073,2.5984044
8.469941,6.775574
11.658434,3.0693338
8.500077,0.5679184
8.254991,7.5980268
12.7288065,3.8574708
8.231128,7.0599747
12.170907,3.0260448
11.08559,3.0280046
6.3896575,2.7722921
4.9820337,2.9669652
8.263643,4.0212207
9.592868,3.9115493
12.32712,2.3267722
9.9332,6.062858
8.46203,7.97706
6.169204,2.7386162
5.603401,2.9207194
8.393907,5.939135
9.039746,6.719012
7.6612835,6.2417665
8.730108,7.1542215
7.2145143,0.4988629
8.207809,1.3039482
8.284834,7.3381324
10.665475,4.907898
9.5496435,7.2806587
6.5176597,1.3862679
7.3169985,5.3365064
6.7854757,1.8318746
10.864116,3.9049668
4.514066,3.1816516
8.38784,3.4794772
8.994569,0.48632205
4.384548,2.447848
7.994389,7.547564
9.100391,0.6531141
8.092774,1.6059052
12.007934,3.6605053
8.275426,8.018953
9.410258,2.9476955
8.97377,6.9658146
9.865793,1.0067536
7.0766463,5.14439
5.2284656,2.4576294
9.87479,6.155207
7.5142646,7.1820235
8.346174,7.993766
6.886315,5.628697
5.7124124,2.2787647
6.9135547,4.4078193
4.56684,2.5548115
12.863851,3.2044134
7.1311965,0.48423123
11.761951,3.5203757
5.746132,2.5088696
8.448818,7.6129737
7.7449255,3.422938
11.234468,3.4040952
9.421453,0.5754626
8.004606,2.457679
7.7148447,3.4791327
6.689857,6.302808
8.525891,3.3081915
8.750593,6.435222
8.830682,0.74015003
9.385659,1.2060537
6.777832,1.3864653
12.306709,3.0133326
13.120187,3.2761807
4.428881,2.490345
9.968911,3.8090305
11.174105,4.002149
9.791653,1.4447503
10.257702,1.303748
6.7408104,4.8142443
11.398652,2.870367
9.867498,4.7760506
9.140809,6.4660597
9.142429,2.45843
11.93572,4.477615
7.8243294,6.313366
6.3532023,2.8706024
12.3613825,2.5373056
7.121339,1.1059884
6.36802,5.8813634
9.746145,5.095196
9.218116,1.6163133
8.790097,8.227661
6.656926,5.765506
4.453168,2.8503962
11.690903,4.033086
7.073601,3.4756784
8.710953,5.6884785
11.591406,4.232223
8.350013,3.012716
7.982983,1.0740411
5.5411453,2.940054
4.5284204,2.4509454
10.10138,2.3019288
4.425242,3.2324207
5.1777587,2.921802
7.690895,2.373316
6.503885,5.4002957
8.981658,6.8307195
8.914048,0.80708605
9.154206,1.2850268
8.714115,6.93026
6.0474997,2.3295286
11.949573,1.7495497
12.823193,3.272191
7.791748,8.10146
9.832466,3.5163505
8.681387,4.755943
7.1683316,5.609192
6.3405533,5.502839
6.646001,7.2617335
8.947356,1.0567864
5.4337153,3.4862282
4.481435,2.4566905
12.756862,5.1457586
11.632196,3.5824108
7.059804,4.842992
8.657228,6.042653
11.741021,2.5431201
8.994514,6.649366
7.9341936,2.8835268
7.817569,0.77580214
11.793994,4.4488273
10.073088,3.6134226
8.200949,6.7877817
8.154242,5.549583
11.73543,2.8049543
9.875973,7.3579755
10.071788,7.2804427
8.5121975,6.7700796
5.1055164,2.8290634
7.7058253,6.3537374
9.7835655,7.161799
10.809148,2.686355
10.880882,3.4333475
10.090191,7.391534
8.146325,0.912574
8.58804,3.5618405
7.098204,6.304786
8.506093,6.762361
8.800886,1.482228
5.5008492,2.8801968
11.362596,4.5653706
6.5057936,6.013606
9.516854,0.37600833
10.055013,3.6648383
7.800003,2.6874585
6.9235053,1.9567333
8.07095,7.141454
9.806186,7.325981
4.7077827,2.705399
5.9404726,2.223055
4.691311,2.7833543
9.547708,0.73861086
4.5765276,2.8047693
7.405814,4.8888288
6.8684134,1.7356851
11.151748,3.8404663
6.827877,1.551542
7.9813747,7.2567077
5.7930307,3.1258075
9.151789,6.442955
11.368051,2.3645644
8.624345,7.3211026
8.371236,7.851328
7.0576835,5.211309
9.4201145,1.1538534
8.31617,6.089462
8.203776,7.3815103
4.5533357,2.4232059
10.269138,3.746393
8.553358,6.869993
5.086165,2.8434746
11.816537,3.6070807
11.810511,4.3874965
7.968756,2.2946239
8.610494,1.7780234
7.8208165,0.88504493
10.650138,2.5624597
9.048978,1.7083285
8.539796,2.4383302
8.877898,2.5819068
7.9566565,3.2662854
12.08685,4.149504
6.7582974,1.8024186
11.973937,1.9906038
9.05823,2.4236162
4.4587765,3.186489
7.876824,3.5691705
9.858841,1.4180425
8.261696,7.2374544
6.9790654,5.0159793
6.325626,6.2213573
8.851102,6.557302
9.89187,6.7950954
5.805541,2.9049683
4.5135894,2.4944735
6.604621,5.942936
8.257965,6.8279576
8.849693,7.857428
8.274338,0.6857421
12.568767,4.145869
8.884492,7.265646
6.5059733,0.66511375
8.232479,0.5986069
10.327789,3.5025468
11.980596,1.750684
8.432695,7.461595
8.610617,7.8674836
8.009324,6.3650575
8.764375,1.1103144
9.942827,7.330448
9.450767,2.8771014
10.907133,2.2069244
5.4402757,2.2313297
10.116718,2.4592407
9.549757,0.56803936
6.2898645,1.7280784
11.424759,3.8414333
6.826221,6.2850504
12.602101,2.601829
8.391986,6.4145827
7.9603834,6.7967243
9.4456,3.2940683
8.737992,6.114698
7.617566,5.2350564
6.3807306,5.6881914
9.072577,4.434041
4.639516,2.5650384
11.05205,1.8111857
11.702831,3.952766
8.756673,3.220811
6.265006,5.1483574
8.301714,6.7694516
9.425696,0.530857
8.011868,0.7977892
6.2084775,2.190469
6.792085,0.45987526
5.835649,2.7662048
8.92118,3.24033
5.646411,1.9673874
6.894369,1.3760009
10.264899,1.7232074
9.994293,3.237161
8.138294,6.5536156
12.011632,4.6787314
8.288639,7.0219607
8.362849,7.86027
12.376674,2.33293
9.819185,0.80021536
8.047068,4.488189
6.4649916,5.373176
8.835339,2.1759374
9.400477,1.1151688
8.437958,5.229054
10.932284,3.8409593
9.513798,3.6449316
8.008473,2.4289472
8.091208,2.1512578
5.546258,2.8747647
8.241411,6.709443
7.729421,7.219816
11.866868,2.1411448
7.506701,4.2212443
